#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,MNODl:CHIX,20200727-110458.441+0100,20200727-110458+0100,441:975,C,27.36,18,27.33,27.36,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110525.596+0100,20200727-110525+0100,597:977,C,27.36,73,27.33,27.36,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110525.812+0100,20200727-110525+0100,812:979,C,27.37,73,27.33,27.37,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110644.859+0100,20200727-110644+0100,860:981,C,27.36,199,27.36,27.37,12-H,68
TimeAndSale,MNODl:CHIX,20200727-110725.537+0100,20200727-110725+0100,538:983,C,27.37,58,27.35,27.37,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110726.357+0100,20200727-110726+0100,357:985,C,27.37,22,27.36,27.37,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110800.833+0100,20200727-110800+0100,833:987,C,27.38,73,27.36,27.38,12--,36
TimeAndSale,MNODl:CHIX,20200727-110801.172+0100,20200727-110801+0100,172:989,C,27.38,73,27.37,27.38,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110801.382+0100,20200727-110801+0100,382:991,C,27.38,73,27.36,27.38,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110801.781+0100,20200727-110801+0100,781:993,C,27.38,73,27.36,27.38,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110801.975+0100,20200727-110801+0100,975:995,C,27.39,73,27.36,27.39,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110802.218+0100,20200727-110802+0100,219:997,C,27.38,7,27.36,27.38,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110826.173+0100,20200727-110826+0100,173:999,C,27.38,73,27.36,27.38,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110827.186+0100,20200727-110827+0100,187:1001,C,27.38,47,27.36,27.38,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110835.989+0100,20200727-110835+0100,989:1003,C,27.38,73,27.36,27.38,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110836.201+0100,20200727-110836+0100,202:1005,C,27.38,73,27.36,27.38,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110920.436+0100,20200727-110920+0100,437:1007,C,27.39,16,27.38,27.39,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110920.436+0100,20200727-110920+0100,437:1009,C,27.39,57,27.38,27.39,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110942.237+0100,20200727-110942+0100,238:1011,C,27.39,73,27.38,27.39,12-H,36
TimeAndSale,MNODl:CHIX,20200727-110942.593+0100,20200727-110942+0100,593:1013,C,27.39,73,27.38,27.39,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111007.203+0100,20200727-111007+0100,203:1015,C,27.4,73,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111007.716+0100,20200727-111007+0100,716:1017,C,27.41,73,27.39,27.41,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111020.425+0100,20200727-111020+0100,426:1019,C,27.41,73,27.39,27.41,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111026.913+0100,20200727-111026+0100,913:1021,C,27.41,73,27.4,27.41,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111027.218+0100,20200727-111027+0100,218:1023,C,27.41,73,27.4,27.41,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111028.825+0100,20200727-111028+0100,825:1025,C,27.41,73,27.4,27.41,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111029.156+0100,20200727-111029+0100,157:1027,C,27.41,73,27.4,27.41,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111030.089+0100,20200727-111030+0100,89:1029,C,27.41,73,27.4,27.41,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111030.356+0100,20200727-111030+0100,357:1031,C,27.41,73,27.4,27.41,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111050.151+0100,20200727-111050+0100,152:1033,C,27.42,30,27.41,27.42,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111050.151+0100,20200727-111050+0100,152:1035,C,27.42,43,27.41,27.42,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111050.417+0100,20200727-111050+0100,418:1037,C,27.42,73,27.41,27.42,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111138.416+0100,20200727-111138+0100,416:1039,C,27.41,121,27.41,27.42,12-H,68
TimeAndSale,MNODl:CHIX,20200727-111138.416+0100,20200727-111138+0100,416:1041,C,27.41,73,27.41,27.42,12-H,68
TimeAndSale,MNODl:CHIX,20200727-111138.442+0100,20200727-111138+0100,442:1043,C,27.4,73,27.4,27.42,12-H,68
TimeAndSale,MNODl:CHIX,20200727-111147.705+0100,20200727-111147+0100,706:1045,C,27.4,73,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111221.696+0100,20200727-111221+0100,697:1047,C,27.41,73,27.39,27.41,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111227.736+0100,20200727-111227+0100,737:1049,C,27.4,73,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111231.409+0100,20200727-111231+0100,409:1051,C,27.4,24,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111231.409+0100,20200727-111231+0100,409:1053,C,27.4,49,27.39,27.4,12-H,36
TimeAndSale,MNODl:CHIX,20200727-111239.761+0100,20200727-111239+0100,761:1055,C,27.39,73,27.39,27.4,12-H,68
TimeAndSale,MNODl:CHIX,20200727-111239.761+0100,20200727-111239+0100,761:1057,C,27.39,73,27.39,27.4,12-H,68
TimeAndSale,MNODl:CHIX,20200727-111734.073+0100,20200727-111734+0100,74:1059,C,27.395,104,27.39,27.4,32DS,68
TimeAndSale,MNODl:CHIX,20200727-111734.073+0100,20200727-111734+0100,74:1061,C,27.39,104,27.39,27.4,12-H,68
TimeAndSale,MNODl:CHIX,20200727-111741.455+0100,20200727-111741+0100,455:1063,C,27.38,73,27.38,27.39,12-H,68
TimeAndSale,MNODl:CHIX,20200727-111741.455+0100,20200727-111741+0100,455:1065,C,27.38,120,27.38,27.39,12-H,68
TimeAndSale,MNODl:CHIX,20200727-111741.455+0100,20200727-111741+0100,455:1067,C,27.385,78,27.37,27.39,32DS,36
